SDOT_UNIT_,SPR_UNIT_I,SDCI_UNIT_,SPU_TREE_U,SPU_PLANT_,PEST_UNIT_,SOURCE_DEP,SCIENTIFIC,COMMON_NAM,DBH,OWNERSHIP,UNITDESC,GLOBALID,kc_am1,kc_af1,kc_pm1,lat,lon
TRE-1094046,,,,,TRE-1094046,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"2",Private,933 N NORTHLAKE WAY,eb962490-1909-44f6-9028-46c2ea5658f7,62.779731750488281,87.232437133789062,83.802261352539062,-122.3457360000,47.6485271400
TRE-1117136,,,,,TRE-1117136,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"28",Private,2637 PERKINS LN W,28d63829-501b-443f-ada8-ca1bef29080e,62.651622772216797,88.329719543457017,86.625785827636719,-122.4168210000,47.6443694100
TRE-1120835,,,,,TRE-1120835,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"9",Private,4575 36TH AVE W,c9073beb-bdcb-4ad0-b2ce-8f92145b03db,61.359859466552734,87.635337829589844,84.606094360351562,-122.4036590000,47.6620483600
TRE-1121732,,,,,TRE-1121732,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"2",Private,4548 33RD AVE W,7d810723-36d6-42a6-9004-36e036d60c31,61.668132781982422,87.559684753417969,83.889297485351562,-122.3989160000,47.6627014000
TRE-1122510,,,,,TRE-1122510,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"11",Private,3059 SW HANFORD ST,3ece98c0-95e3-499e-8d57-bbdc54eebb87,61.045497894287109,87.919738769531250,84.646240234375014,-122.3743110000,47.5756260900
TRE-1094196,,,,,TRE-1094196,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"9",Private,2100 N NORTHLAKE WAY,9f23ccc9-6ea5-4377-a4b2-688fed141671,63.928695678710938,89.450805664062500,85.619247436523438,-122.3332370000,47.6476340100
TRE-1173899,,,,,TRE-1173899,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"2",Private,2138 N 133RD ST,db57ae2e-8475-4e95-91d5-e040076e97be,61.116817474365234,87.721534729003906,83.538619995117188,-122.3327320000,47.7251988500
TRE-60598,,,,,TRE-60598,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"34",Private,702 34TH AVE,56f4a262-6e06-4162-8453-9fac0c9f8e58,62.680233001708984,88.227630615234375,85.244255065917969,-122.2893340000,47.6080263600
TRE-82858,,,,,TRE-82858,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"61",Private,4431 S BRANDON ST,dbb381a4-fffc-4899-a4b0-8e36780dc0c3,62.362693786621094,89.349563598632812,87.847244262695312,-122.2779670000,47.5533594400
TRE-79304,,,,,TRE-79304,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"34",Private,4113 37TH AV S,a628ad6a-d4b1-40d0-8f7a-9bdfa4343b85,63.254760742187507,90.251899719238281,87.589973449707017,-122.2861730000,47.5657034400
TRE-8979,,,,,TRE-8979,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"45",Private,2701 NE 62ND ST,1890f010-9124-49c1-a660-a8179e85bd09,61.949127197265625,88.186996459960938,84.802528381347670,-122.2983080000,47.6739295300
TRE-1147613,,,,,TRE-1147613,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"25",Private,2646 SHORELAND DR S,b681056a-0810-4700-9a3e-9abd377fde74,60.819213867187507,89.265388488769531,84.728088378906250,-122.2848310000,47.5787909300
TRE-88731,,,,,TRE-88731,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"45",Private,8602 RENTON AV S,ffb0ae42-0bbb-491f-9f79-00f73fb7e613,61.733005523681641,89.420776367187500,87.837333679199219,-122.2764490000,47.5260659100
TRE-1178655,,,,,TRE-1178655,Seattle Department of Transportation,Thuja plicata 'Excelsa',Excelsa Western Red Cedar,"1",Seattle Department of Transportation,SR 99 & S ATLANTIC ST,5f1dc817-c4f1-48bd-8e97-b77859a962b1,63.985610961914062,84.892738342285156,88.380760192871094,-122.3365050000,47.5909907800
TRE-1178942,,,,,TRE-1178942,Seattle Department of Transportation,Thuja plicata 'Excelsa',Excelsa Western Red Cedar,"1",Seattle Department of Transportation,PIER 46,164ccced-a3db-4f30-bed1-ba0f4bbcf381,64.461730957031250,85.028999328613281,88.439880371093750,-122.3365220000,47.5920671200
TRE-1178983,,,,,TRE-1178983,Seattle Department of Transportation,Thuja plicata 'Excelsa',Excelsa Western Red Cedar,"1",Seattle Department of Transportation,PIER 46,79d3c74b-9d52-4fc0-94b3-0dbc1b91bc5d,64.504447937011719,85.074630737304688,87.977218627929673,-122.3368160000,47.5915459600
TRE-1179003,,,,,TRE-1179003,Seattle Department of Transportation,Thuja plicata 'Excelsa',Excelsa Western Red Cedar,"2",Seattle Department of Transportation,800 ALASKA WAY S,9ac69e2c-df28-473b-b0b9-3801e5cb0281,63.762001037597656,84.614891052246094,88.800415039062500,-122.3351560000,47.5951769000
TRE-1179020,,,,,TRE-1179020,Seattle Department of Transportation,Thuja plicata 'Excelsa',Excelsa Western Red Cedar,"1",Seattle Department of Transportation,800 ALASKA WAY S,d3ac9d76-c216-4172-939a-7deae51688a0,63.763507843017578,84.669281005859375,88.909111022949219,-122.3350780000,47.5946810800
TRE-1179095,,,,,TRE-1179095,Seattle Department of Transportation,Thuja plicata 'Excelsa',Excelsa Western Red Cedar,"1",Seattle Department of Transportation,SR99 SB ONRAMP,79e890f1-7062-4113-a5e6-dd374e028e45,64.203598022460938,84.752716064453125,88.508186340332031,-122.3361060000,47.5938629300
TRE-1179640,,,,,TRE-1179640,Seattle Department of Transportation,Thuja plicata `Hogan`,Hogan Western Red Cedar,"2",Washington State Department of Transportation,NORTHGATE BRIDGE,b1f458b3-9139-4fc3-a8bd-2355719c8d1b,63.271137237548835,89.303573608398438,84.979637145996094,-122.3291170000,47.7021275000
TRE-1184714,,,,,TRE-1184714,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"13",Private,8733 Evanston Ave N,83a43621-7400-468e-ace9-13e7f1d1efd8,62.526859283447266,88.555633544921875,83.824356079101562,-122.3514070000,47.6933119500
TRE-1185403,,,,,TRE-1185403,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"17",Seattle Parks and Recreation,602 FREMONT AVE N,f3cece78-39f9-4912-b69d-883c6865fdcc,62.194515228271491,88.617835998535156,84.415672302246094,-122.3500350000,47.6925542800
TRE-1186808,,,,,TRE-1186808,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"4",Private,1405 N 103RD ST,847f75b6-cc88-4f11-8711-8eb5c81292ff,62.245143890380859,89.195327758789062,84.905601501464844,-122.3400750000,47.7031656600
TRE-1186866,,,,,TRE-1186866,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"3",Private,1704 DENSMORE AVE N,301a8b58-0f74-4bdd-b2dd-3ee3ae19ca2b,61.712947845458984,88.612739562988281,85.021415710449219,-122.3374080000,47.7036032000
TRE-1187161,,,,,TRE-1187161,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"4",Private,10710 DENSMORE AVE N,417491ac-7367-45e0-b187-e224f8b4bd59,61.886581420898438,88.510742187500000,85.408462524414062,-122.3374000000,47.7072664800
TRE-1148237,,,,,TRE-1148237,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"21",Private,4400 46TH AVE S,d36ac09f-c970-4a59-9c34-0addec0addd1,62.046798706054688,89.174018859863281,86.197090148925781,-122.2756470000,47.5639713400
TRE-1152086,,,,,TRE-1152086,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"15",Private,3700 E HIGH LN,d5ae79dd-aec1-4e68-88eb-958c6d2a1153,61.656230926513672,88.752670288085938,86.090972900390625,-122.2853290000,47.6211440200
TRE-1152206,,,,,TRE-1152206,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"2",Seattle Department of Transportation,E MERCER ST & 26TH AVE E,ad4525d8-6c31-46b4-9b15-ec3a8ea8d4b4,62.751091003417969,88.046691894531250,83.667839050292983,-122.2987790000,47.6243766800
TRE-1152469,,,,,TRE-1152469,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"28",Private,4206 E HIGHLAND DR,cca0ef8a-10a1-4a57-aca9-cbcf7285be5a,62.091926574707031,89.181709289550781,87.270584106445312,-122.2791490000,47.6298356400
TRE-1155523,,,,,TRE-1155523,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"19",Private,2109 E NEWTON ST,3ac92751-776a-4edb-a559-baf12514e357,60.049785614013672,89.232124328613281,85.511482238769531,-122.2847430000,47.6370031100
TRE-1156633,,,,,TRE-1156633,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"20",Private,2145 BOYER AVE E,23394b31-318c-455f-a989-4ae0ad4fb71a,61.504257202148438,88.489509582519531,84.321510314941406,-122.3090800000,47.6386469700
TRE-1156970,,,,,TRE-1156970,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"3",Private,2418 E INTERLAKEN BLVD,86deda63-09a5-48fe-a478-d4f81b3aa181,58.677051544189453,88.985801696777344,84.129425048828125,-122.3008470000,47.6344168200
TRE-1167680,,,,,TRE-1167680,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"1",Private,2333 33RD AVE S,ed6231fc-1ba3-4dd6-834d-73f672f302c5,62.738658905029297,87.657928466796875,83.598464965820327,-122.2909570000,47.5814726500
TRE-1167897,,,,,TRE-1167897,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"5",Private,2917 S HOLGATE ST,6899738b-d06e-497b-8429-9ac11f0ea084,62.067955017089837,88.337493896484375,84.177101135253906,-122.2941140000,47.5860740100
TRE-1169274,,,,,TRE-1169274,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"7",Private,890 NW ELFORD DR,77761baf-8b40-4dd9-a04b-99ab086e644e,57.521575927734375,89.604858398437500,83.867500305175781,-122.3680380000,47.7284043800
TRE-1169391,,,,,TRE-1169391,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"19",Private,605 N 125TH ST,c6b30d9b-ee87-42bd-8e5c-2c63c4c37d90,61.995769500732422,88.555923461914062,84.880172729492188,-122.3509840000,47.7195256000
TRE-1169910,,,,,TRE-1169910,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"70",Private,11202 EVANSTON AVE N,9265d443-215f-43d4-abfd-8e38e98ffc70,61.242134094238281,89.819404602050781,86.542175292968750,-122.3514320000,47.7106140400
TRE-1170081,,,,,TRE-1170081,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"6",Private,11203 DAYTON AVE N,fa28548d-b49a-4eec-b040-c2b2fd5133fa,61.446937561035163,89.927764892578125,85.938697814941406,-122.3534400000,47.7105835800
TRE-1170989,,,,,TRE-1170989,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"38",Private,12005 8TH AVE NW,60bc4308-98b5-42c4-a2c1-3070093ae96a,61.100257873535163,88.524543762207017,85.230552673339844,-122.3664040000,47.7163597500
TRE-1113347,,,,,TRE-1113347,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"22",Seattle Parks and Recreation,4733 LAKE WASHINGTON BLVD S,a4765668-2a95-4a4a-9eb1-8c59dabf5ca7,,,,-122.2642980000,47.5598214800
TRE-1173853,,,,,TRE-1173853,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"40",Private,2139 N 135TH ST,396b4f90-133e-4b2b-9f5d-2c48f302efe2,61.277763366699219,87.696586608886719,83.477729797363281,-122.3325190000,47.7267817300
TRE-1184955,,,,,TRE-1184955,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"25",Private,604 N 100th St,b3eae4a1-4ead-4747-8d6a-4d3e89b80b83,62.300197601318359,89.410301208496094,84.708839416503906,-122.3506800000,47.7015031300
TRE-1187167,,,,,TRE-1187167,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"4",Private,10710 DENSMORE AVE N,3d3d2b1f-1353-4e72-a878-52573d8008c0,61.891609191894531,88.559555053710938,85.335952758789062,-122.3374060000,47.7072141500
TRE-1177658,,,,,TRE-1177658,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"6",Seattle Parks and Recreation,6600 BLK 58TH NE - BURKE GILMAN,2d442535-dc07-486a-a7cc-f5611787fbee,61.603286743164062,90.215881347656250,87.289443969726562,-122.2660680000,47.6779403400
TRE-1177693,,,,,TRE-1177693,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"7",Seattle Parks and Recreation,6900 BLK 58TH NE - BURKE GILMAN,3f16c9e3-edd5-4670-ae89-15eb31bcce3e,61.622211456298835,90.351425170898438,87.582855224609375,-122.2659040000,47.6783883600
TRE-1177744,,,,,TRE-1177744,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"40",Private,6607 58TH AVE NE,ae8804ad-ae9f-4e0d-beff-2722c97a0ec7,61.880382537841797,90.279258728027344,86.726249694824219,-122.2666240000,47.6768422100
TRE-80564,,,,,TRE-80564,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"23",Private,5324 46TH AV SW,6cd80691-ae82-4943-819b-ca406e4ac970,62.755615234375000,88.590827941894531,85.436874389648438,-122.3905020000,47.5540039800
TRE-18332,,,,,TRE-18332,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"33",Private,11554 DAYTON AV N,f511503d-8514-4a1b-a25f-08f15dd36d9b,61.175018310546875,90.010643005371094,86.730033874511719,-122.3525110000,47.7140982600
TRE-35200,,,,,TRE-35200,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"16",Private,6759 21ST AVE NW,b7ee0f53-57e2-4ed8-97ba-45ff0d811d8e,58.964736938476562,83.094184875488281,80.539840698242188,-122.3834130000,47.6794726700
TRE-19779,,,,,TRE-19779,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"34",Private,11318 39TH AV NE,ae1a8ab0-0f43-4d3e-af1c-6fdca4768fa2,61.778217315673835,88.056381225585938,84.615661621093750,-122.2865730000,47.7108520200
TRE-49307,,,,,TRE-49307,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"26",Private,171 LAKE WASHINGTON BV,91a02f99-5179-4209-9ddc-a0d19da24307,61.841846466064453,88.715087890624986,86.147140502929673,-122.2825580000,47.6195040200
TRE-1043057,,,,,TRE-1043057,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"10",Private,6501 31ST AVE SW,e116ba6e-3b7b-44fa-a3ec-3b78d37fd701,62.038215637207031,89.959983825683594,86.334815979003906,-122.3725980000,47.5438516600
TRE-80321,,,,,TRE-80321,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"43",Private,4737 49TH AV SW,49a05d00-287a-450a-9d2c-4698e87573fe,62.660827636718750,88.502914428710938,84.249610900878906,-122.3949880000,47.5600619400
TRE-1058077,,,,,TRE-1058077,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"10",Private,834 S TRENTON AVE,9c15ce23-da47-48b7-9868-cfcb90ed9c6e,62.417491912841797,89.972328186035156,87.316360473632812,-122.3216050000,47.5248394000
TRE-1058078,,,,,TRE-1058078,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"7",Private,1224 S DIRECTOR ST,71bca904-a2f3-4c6e-bf21-0b408d2f84d5,63.507591247558594,89.898910522460938,87.934883117675781,-122.3165130000,47.5222074500
TRE-1073972,,,,,TRE-1073972,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"8",Private,2940 FAIRVIEW AVE E,a280cb0b-bb30-496d-b24c-ab210a973526,64.051116943359375,89.048942565917969,84.766853332519531,-122.3249340000,47.6485806200
TRE-1080785,,,,,TRE-1080785,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"6",Seattle Department of Transportation,800 N 43RD ST,ab624780-9c3d-47a5-a577-846887533e4d,61.850715637207031,87.756034851074219,84.106719970703125,-122.3569090000,47.6595381000
TRE-1085773,,,,,TRE-1085773,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"21",Private,14343 24TH PL NE,26c3f40b-c167-4c19-83b0-84fc133f79a1,62.269634246826165,87.262390136718750,84.539840698242188,-122.3020920000,47.7336705300
TRE-1086723,,,,,TRE-1086723,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"17",Private,9269 SAND POINT WAY NE,d482002b-0e7a-41c7-bf6d-89241facc5ed,60.351757049560547,89.243988037109375,85.879676818847670,-122.2770390000,47.6958631600
TRE-1086822,,,,,TRE-1086822,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"7",Private,8812 42ND AV NE,4f77ae20-9c3b-4350-adf3-7995febd69a8,59.726600646972656,85.900108337402330,83.595298767089844,-122.2821950000,47.6929326900
TRE-1089422,,,,,TRE-1089422,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"3",Private,1483 ALASKAN WAY,c0e172ac-b7fc-48e7-8252-534311660257,63.249500274658203,89.299049377441406,84.837989807128906,-122.3412380000,47.6066846300
TRE-1089548,,,,,TRE-1089548,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"2",Private,1483 ALASKAN WAY,26192c0e-43de-494a-b8d7-e88ea5a7e326,63.348457336425781,89.100700378417969,85.109642028808594,-122.3422140000,47.6076242300
TRE-1113532,,,,,TRE-1113532,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"24",Private,1026 NE 97TH ST,1c107a70-5649-4e28-a0dd-92424fc92668,61.836997985839837,87.776588439941406,83.545867919921875,-122.3165020000,47.6995273900
TRE-1113928,,,,,TRE-1113928,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"25",Private,8917 32ND AVE NE,77e84550-cc77-42e7-a8fb-bb4e8cac46d1,61.599285125732422,88.558456420898438,84.668327331542983,-122.2937100000,47.6937907800
TRE-1114335,,,,,TRE-1114335,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"7",Private,2623 NE 113TH AVE NE,34a678c8-3d04-484e-a9a5-2c3e9adbca00,61.218368530273438,87.267745971679673,84.095909118652330,-122.2990210000,47.7097964300
TRE-1098666,,,,,TRE-1098666,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"21",Private,6748 MARY AVE NW,1c7c2a80-7b53-433c-814c-e8871648843b,61.341739654541016,85.099494934082031,82.420181274414062,-122.3761050000,47.6793991600
TRE-1103452,,,,,TRE-1103452,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"29",Private,2401 NW 98TH ST,f074e7b1-236e-4740-9e08-a0538d982152,63.254676818847656,89.520065307617188,86.730445861816406,-122.3878750000,47.7000510800
TRE-1121910,,,,,TRE-1121910,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"2",Private,3835 GILMAN AVE W,2d9bc72e-3686-4b47-a974-9cdb86dd0ccc,62.648544311523438,88.181549072265625,84.485481262207017,-122.3853950000,47.6547290400
TRE-1105159,,,,,TRE-1105159,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"15",Private,9208 3RD AVE NW,20457f72-d3da-4cc8-a049-e4b5e3d313c1,61.583305358886719,88.968269348144531,85.261642456054688,-122.3605980000,47.6963804200
TRE-1105939,,,,,TRE-1105939,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"12",Private,12019 14TH AVE NE,5d52f888-6948-431a-a9ec-b882e77d0b05,62.087505340576165,87.816993713378906,84.776641845703125,-122.3152450000,47.7160883900
TRE-1187538,,,,,TRE-1187538,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"3",Private,7301 31ST AVE SW,2886cc38-3e9c-4ca2-b2a3-754ae774b0eb,63.475639343261719,88.276565551757812,85.162635803222656,-122.3726290000,47.5371924200
TRE-1188123,,,,,TRE-1188123,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"50",Private,9227 37th Ave SW,d733d8df-f2d4-45c1-9e1f-c57dcb81e1ed,62.024829864501953,89.588546752929673,85.998016357421875,-122.3795800000,47.5202310000
TRE-4336,,,,,TRE-4336,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"39",Private,5319 WALLINGFORD AVE N,89e7d082-b88a-4f08-bfbc-dfc066a678c0,62.344593048095703,87.189826965332031,85.237075805664062,-122.3364710000,47.6678649600
TRE-77241,,,,,TRE-77241,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"1",Private,4432 49TH AV SW,0f7d611a-a676-477b-9d10-d85aaa54f0d1,62.741199493408203,88.126724243164062,85.784652709960938,-122.3947340000,47.5637961400
