field_1,id,latitude,longitude,place_town_name,place_county_name,kc_af1,kc_am1,kc_pm1,pc_af1,pc_am1,pc_pm1,po_af1,po_am1,po_pm1,tac_af1,tac_am1,tac_pm1
3677,290755271,47.3109025059,-122.5393422205,Tacoma,Pierce,,,,,,,,,,25.6944961547852,15.8136796951294,25.0447998046875
3678,290755568,47.3107650723,-122.5392873317,Tacoma,Pierce,,,,,,,,,,25.7119140625,15.8738632202148,25.0402698516846
3679,290756402,47.3108705127,-122.5394162942,Tacoma,Pierce,,,,,,,,,,25.6944961547852,15.8136796951294,25.0447998046875
3680,290757003,47.3107697797,-122.5392401811,Tacoma,Pierce,,,,,,,,,,25.7119140625,15.8738632202148,25.0402698516846
3681,290757787,47.3108264204,-122.5394630391,Tacoma,Pierce,,,,,,,,,,25.5819225311279,16.0035858154297,25.1165161132812
3682,290758652,47.3104928111,-122.5392946681,Tacoma,Pierce,,,,,,,,,,25.5873126983643,16.0781936645508,25.1346664428711
3683,290759652,47.3109160137,-122.5394913752,Tacoma,Pierce,,,,,,,,,,25.6268100738525,15.8707704544067,25.1081790924072
3684,290759999,47.311025942,-122.5390561235,Tacoma,Pierce,,,,,,,,,,25.9801139831543,15.8419399261475,25.0090999603271
3685,290764088,47.31135574,-122.5400878281,Tacoma,Pierce,,,,,,,,,,25.6091976165771,15.8820867538452,25.159460067749
3686,290764369,47.3100354212,-122.5389633385,Tacoma,Pierce,,,,,,,,,,25.5106830596924,16.3291339874268,25.229700088501
3687,290764691,47.3108571735,-122.5390909499,Tacoma,Pierce,,,,,,,,,,25.8858642578125,15.8386468887329,25.0228633880615
3688,290765229,47.3110674994,-122.5405398449,Tacoma,Pierce,,,,,,,,,,25.5655708312988,16.6113700866699,25.3615875244141
3689,290765586,47.3114393678,-122.5402259652,Tacoma,Pierce,,,,,,,,,,25.6063041687012,15.9039163589478,25.1928195953369
3690,290765644,47.3109113748,-122.5392674044,Tacoma,Pierce,,,,,,,,,,25.8170127868652,15.7978763580322,25.0280170440674
3691,290766037,47.3110816804,-122.5402351843,Tacoma,Pierce,,,,,,,,,,25.5640125274658,16.1712532043457,25.2311458587646
3692,290766476,47.3115361635,-122.539948993,Tacoma,Pierce,,,,,,,,,,25.6124801635742,15.7998237609863,25.1640396118164
3693,290766805,47.3115006355,-122.5404135235,Tacoma,Pierce,,,,,,,,,,25.6372241973877,15.9478168487549,25.2322273254395
3694,290767239,47.3114073409,-122.5403648558,Tacoma,Pierce,,,,,,,,,,25.6027202606201,15.934663772583,25.2099266052246
3695,290767969,47.3114503397,-122.539958541,Tacoma,Pierce,,,,,,,,,,25.6041126251221,15.813946723938,25.1797866821289
3696,290768230,47.3115587024,-122.540006024,Tacoma,Pierce,,,,,,,,,,25.6170330047607,15.796667098999,25.1977233886719
3697,290769767,47.3115635187,-122.5400167162,Tacoma,Pierce,,,,,,,,,,25.6170330047607,15.796667098999,25.1977233886719
3698,290773001,47.3116798868,-122.5400371866,Tacoma,Pierce,,,,,,,,,,25.6205062866211,15.7375268936157,25.1869697570801
3699,290793485,47.3114789211,-122.5402687453,Tacoma,Pierce,,,,,,,,,,25.6103706359863,15.9098167419434,25.206916809082
3700,290793505,47.3116583331,-122.5397518004,Tacoma,Pierce,,,,,,,,,,25.6946239471436,15.7394399642944,25.1145191192627
3701,292696621,47.3120256379,-122.540374269,Tacoma,Pierce,,,,,,,,,,25.6536960601807,15.7485666275024,25.1812763214111
3702,292697490,47.3118972034,-122.5400597044,Tacoma,Pierce,,,,,,,,,,25.6364669799805,15.7282466888428,25.1563205718994
3703,292698966,47.3120203095,-122.5402736669,Tacoma,Pierce,,,,,,,,,,25.6499996185303,15.7346267700195,25.1319561004639
3704,292699540,47.311922753,-122.5401827728,Tacoma,Pierce,,,,,,,,,,25.6658992767334,15.7307395935059,25.1599502563477
3705,292700587,47.3121926063,-122.5403061287,Tacoma,Pierce,,,,,,,,,,25.6642971038818,15.7268104553223,25.0936241149902
3706,292701846,47.3123250889,-122.5401725333,Tacoma,Pierce,,,,,,,,,,25.7286071777344,15.7684803009033,25.0794734954834
3707,292703544,47.3121713799,-122.5407559431,Tacoma,Pierce,,,,,,,,,,25.6509838104248,15.7545604705811,25.2196865081787
3708,292703793,47.3119742789,-122.5404078743,Tacoma,Pierce,,,,,,,,,,25.6512069702148,15.7545862197876,25.2211132049561
3709,292704320,47.3122269148,-122.5409468397,Tacoma,Pierce,,,,,,,,,,25.6801338195801,15.8146533966064,25.2373924255371
3710,292705995,47.312095032,-122.5406970564,Tacoma,Pierce,,,,,,,,,,25.652156829834,15.815580368042,25.2386131286621
3711,292706930,47.3120406362,-122.5406698953,Tacoma,Pierce,,,,,,,,,,25.652156829834,15.815580368042,25.2386131286621
3712,292709217,47.3120808698,-122.5406113725,Tacoma,Pierce,,,,,,,,,,25.6522331237793,15.7566270828247,25.2039070129395
3713,292709384,47.3119234882,-122.5408395485,Tacoma,Pierce,,,,,,,,,,25.6449108123779,15.8628797531128,25.2320709228516
3714,292709910,47.3117970537,-122.540985905,Tacoma,Pierce,,,,,,,,,,25.6236057281494,16.0860557556152,25.2755126953125
3715,292711722,47.311768729,-122.5406836885,Tacoma,Pierce,,,,,,,,,,25.6370372772217,15.913366317749,25.2517871856689
3716,292721296,47.3119713789,-122.5409601497,Tacoma,Pierce,,,,,,,,,,25.6464729309082,15.9306936264038,25.2483425140381
3717,292721329,47.3133181439,-122.5434868696,Tacoma,Pierce,,,,,,,,,,25.6490631103516,16.7264595031738,25.3730792999268
3718,294667883,47.3138010634,-122.5430971017,Tacoma,Pierce,,,,,,,,,,25.6936626434326,16.5591697692871,25.3104496002197
3719,294670224,47.3141705367,-122.5435732712,Tacoma,Pierce,,,,,,,,,,25.69508934021,16.5934467315674,25.2957324981689
3720,294671310,47.3140850596,-122.5435143663,Tacoma,Pierce,,,,,,,,,,25.6950531005859,16.5896072387695,25.2868938446045
3721,294671669,47.314119645,-122.543626682,Tacoma,Pierce,,,,,,,,,,25.69508934021,16.5934467315674,25.2957324981689
3722,294673998,47.3150348772,-122.543933211,Tacoma,Pierce,,,,,,,,,,25.7065563201904,16.5612468719482,25.3077201843262
3723,294677029,47.3147354922,-122.5439493434,Tacoma,Pierce,,,,,,,,,,25.7006893157959,16.5649967193604,25.3117942810059
3724,294679237,47.3152665997,-122.544939222,Tacoma,Pierce,,,,,,,,,,25.6312141418457,16.7158432006836,25.3988075256348
3725,294679858,47.3150109815,-122.5443620289,Tacoma,Pierce,,,,,,,,,,25.7001171112061,16.6199741363525,25.3226203918457
3726,294680423,47.3153556124,-122.5449930216,Tacoma,Pierce,,,,,,,,,,25.6389865875244,16.7228527069092,25.4160461425781
3727,294686937,47.3156129823,-122.5450563202,Tacoma,Pierce,,,,,,,,,,25.6482105255127,16.7163467407227,25.4255142211914
3728,294687372,47.317338421,-122.5460657806,Tacoma,Pierce,,,,,,,,,,25.3318290710449,16.8310527801514,25.5247573852539
3729,294702785,47.3178273254,-122.5452938037,Tacoma,Pierce,,,,,,,,,,25.3006229400635,16.8399658203125,25.5208072662354
3730,294702919,47.3179183854,-122.5452127309,Tacoma,Pierce,,,,,,,,,,25.2347393035889,16.8432769775391,25.5296535491943
3731,294703016,47.3179483251,-122.5450195112,Tacoma,Pierce,,,,,,,,,,25.2999973297119,16.8393001556396,25.5257263183594
3732,294713041,47.3158835719,-122.5449869729,Tacoma,Pierce,,,,,,,,,,25.6701469421387,16.6946563720703,25.4399662017822
3733,294713185,47.3178168999,-122.5451325773,Tacoma,Pierce,,,,,,,,,,25.3233203887939,16.8395862579346,25.5257263183594
3734,296584209,47.3166617946,-122.5361510824,Tacoma,Pierce,,,,,,,,,,25.6490592956543,16.753059387207,25.450553894043
3735,296585307,47.3168046723,-122.5359849701,Tacoma,Pierce,,,,,,,,,,25.5366325378418,16.8001441955566,25.4420375823975
3736,296585846,47.3169706939,-122.5363512456,Tacoma,Pierce,,,,,,,,,,25.5212440490723,16.8144340515137,25.4401969909668
3737,296587716,47.3172535258,-122.5363637164,Tacoma,Pierce,,,,,,,,,,25.34255027771,16.8354339599609,25.4819240570068
3738,296587892,47.3172629483,-122.5365710894,Tacoma,Pierce,,,,,,,,,,25.3402462005615,16.8361339569092,25.4812240600586
3739,296590631,47.3172952165,-122.5369077147,Tacoma,Pierce,,,,,,,,,,25.3627262115479,16.8356838226318,25.4806232452393
3740,296591537,47.3173133733,-122.5370015886,Tacoma,Pierce,,,,,,,,,,25.3204441070557,16.8364124298096,25.4831924438477
3741,296593981,47.3173220268,-122.537713447,Tacoma,Pierce,,,,,,,,,,25.3716659545898,16.8377799987793,25.4774398803711
3742,296597296,47.3166054234,-122.5377248219,Tacoma,Pierce,,,,,,,,,,25.6834869384766,16.6647834777832,25.3646392822266
3743,296598122,47.3166113334,-122.5378151439,Tacoma,Pierce,,,,,,,,,,25.6844062805176,16.6385631561279,25.376127243042
3744,296600092,47.3162089324,-122.5381760647,Tacoma,Pierce,,,,,,,,,,25.7379302978516,16.3511524200439,25.307523727417
3745,296603360,47.3158509618,-122.5390732647,Tacoma,Pierce,,,,,,,,,,25.7427234649658,16.3017272949219,25.2134990692139
3746,296619598,47.3171185842,-122.5376836025,Tacoma,Pierce,,,,,,,,,,25.5364208221436,16.7941932678223,25.5211029052734
3747,296620143,47.3164040002,-122.5396592185,Tacoma,Pierce,,,,,,,,,,25.7290802001953,16.351734161377,25.2537708282471
3748,298477937,47.3173208907,-122.5376299951,Tacoma,Pierce,,,,,,,,,,25.3668041229248,16.8378601074219,25.4789733886719
3749,298480201,47.3169423542,-122.5403133909,Tacoma,Pierce,,,,,,,,,,25.6660594940186,16.7283763885498,25.3675060272217
3750,298480292,47.3170526642,-122.5401917893,Tacoma,Pierce,,,,,,,,,,25.6307830810547,16.7481098175049,25.3957595825195
3751,298482047,47.315876867,-122.5383127026,Tacoma,Pierce,,,,,,,,,,25.7388134002686,16.2528228759766,25.2325973510742
3752,298482184,47.3171800889,-122.5402980687,Tacoma,Pierce,,,,,,,,,,25.6329402923584,16.745964050293,25.3663330078125
3753,298483160,47.3171086768,-122.5405022301,Tacoma,Pierce,,,,,,,,,,25.6303062438965,16.7493095397949,25.393404006958
3754,298483276,47.3171640415,-122.5405514935,Tacoma,Pierce,,,,,,,,,,25.6346797943115,16.7436237335205,25.3595161437988
3755,298484660,47.3171561696,-122.5405831769,Tacoma,Pierce,,,,,,,,,,25.6346797943115,16.7436237335205,25.3595161437988
3756,298485256,47.3171036168,-122.5405703448,Tacoma,Pierce,,,,,,,,,,25.6303062438965,16.7493095397949,25.393404006958
3757,298485325,47.3172287431,-122.5406683145,Tacoma,Pierce,,,,,,,,,,25.6357460021973,16.7410697937012,25.3640460968018
3758,298487825,47.3178663655,-122.540027062,Tacoma,Pierce,,,,,,,,,,25.4156398773193,16.8135890960693,25.3972034454346
3759,298491229,47.3160987993,-122.5393479358,Tacoma,Pierce,,,,,,,,,,25.7408027648926,16.3397636413574,25.2291526794434
3760,298492208,47.317990569,-122.5426776417,Tacoma,Pierce,,,,,,,,,,25.5244064331055,16.8061542510986,25.4487495422363
3761,298493674,47.3180839756,-122.5413372534,Tacoma,Pierce,,,,,,,,,,25.4698791503906,16.8200531005859,25.4534091949463
3762,298493982,47.3180224742,-122.542357306,Tacoma,Pierce,,,,,,,,,,25.5305233001709,16.8038272857666,25.4594593048096
3763,298495720,47.3171869278,-122.5404060295,Tacoma,Pierce,,,,,,,,,,25.6274394989014,16.745433807373,25.3667335510254
3764,298496421,47.3178808835,-122.5424058932,Tacoma,Pierce,,,,,,,,,,25.5265827178955,16.806957244873,25.4447765350342
3765,298496548,47.317853367,-122.5432868092,Tacoma,Pierce,,,,,,,,,,25.5352993011475,16.8053359985352,25.44162940979
3766,298496585,47.3179112814,-122.5414398676,Tacoma,Pierce,,,,,,,,,,25.533992767334,16.8008460998535,25.4343738555908
3767,298497047,47.3178950772,-122.5431702909,Tacoma,Pierce,,,,,,,,,,25.5421237945557,16.7998199462891,25.4413661956787
3768,298497537,47.3178832869,-122.5432613671,Tacoma,Pierce,,,,,,,,,,25.5419235229492,16.7993392944336,25.4551601409912
3769,298498025,47.3178717699,-122.5432949865,Tacoma,Pierce,,,,,,,,,,25.5419235229492,16.7993392944336,25.4551601409912
3770,298498189,47.3177621927,-122.5433188798,Tacoma,Pierce,,,,,,,,,,25.572359085083,16.801570892334,25.4342803955078
3771,298499891,47.3180142258,-122.5434958794,Tacoma,Pierce,,,,,,,,,,25.4421539306641,16.818754196167,25.4636631011963
3772,298501220,47.3177595058,-122.5436452542,Tacoma,Pierce,,,,,,,,,,25.5378875732422,16.8061771392822,25.4044094085693
3773,298526618,47.317797372,-122.5436899091,Tacoma,Pierce,,,,,,,,,,25.5410499572754,16.7972736358643,25.4187641143799
3774,298532115,47.3177705558,-122.5434747492,Tacoma,Pierce,,,,,,,,,,25.5578727722168,16.8062305450439,25.3903064727783
3775,299225262,47.3065017732,-122.5326071867,Tacoma,Pierce,,,,,,,,,,26.3961658477783,15.432466506958,25.2113132476807
3776,299229349,47.3066147331,-122.5331468208,Tacoma,Pierce,,,,,,,,,,26.3487968444824,15.5436429977417,25.2515830993652
3777,299231139,47.3068052205,-122.5338454518,Tacoma,Pierce,,,,,,,,,,26.3104400634766,15.6513729095459,25.1679573059082
3778,299234407,47.3067594497,-122.5338075396,Tacoma,Pierce,,,,,,,,,,26.3105030059814,15.6836462020874,25.1792430877686
3779,299239179,47.3066596409,-122.5339268504,Tacoma,Pierce,,,,,,,,,,26.3114376068115,15.7374668121338,25.1740608215332
3780,299240571,47.3066361119,-122.5338550944,Tacoma,Pierce,,,,,,,,,,26.3114376068115,15.7374668121338,25.1740608215332
3781,299240954,47.3067572065,-122.5343740894,Tacoma,Pierce,,,,,,,,,,26.2874031066895,15.8489532470703,25.1654300689697
3782,299244198,47.3067589644,-122.5344230579,Tacoma,Pierce,,,,,,,,,,26.2874031066895,15.8489532470703,25.1654300689697
3783,299244898,47.3070170517,-122.5346760286,Tacoma,Pierce,,,,,,,,,,26.2545070648193,15.8972730636597,25.4305572509766
3784,299247467,47.3070334049,-122.534473313,Tacoma,Pierce,,,,,,,,,,26.2665100097656,15.8584871292114,25.5094032287598
3785,299247578,47.3070613187,-122.5346481291,Tacoma,Pierce,,,,,,,,,,26.2518730163574,15.8865766525269,25.4378890991211
3786,299264992,47.3070644495,-122.5347948634,Tacoma,Pierce,,,,,,,,,,26.2480926513672,15.9178628921509,25.3390102386475
3787,299277157,47.3066765181,-122.5337695052,Tacoma,Pierce,,,,,,,,,,26.3172969818115,15.6436967849731,25.1790294647217
3788,299277324,47.3067017053,-122.5337914486,Tacoma,Pierce,,,,,,,,,,26.3172969818115,15.6436967849731,25.1790294647217
3789,299277460,47.3066603663,-122.5339119097,Tacoma,Pierce,,,,,,,,,,26.3114376068115,15.7374668121338,25.1740608215332
3790,299277573,47.3070592836,-122.5346242347,Tacoma,Pierce,,,,,,,,,,26.2518730163574,15.8865766525269,25.4378890991211
3791,299277672,47.3070224806,-122.5347426356,Tacoma,Pierce,,,,,,,,,,26.2486457824707,15.9321031570435,25.3006629943848
3792,299277794,47.306791655,-122.5348020999,Tacoma,Pierce,,,,,,,,,,26.2328090667725,15.9456596374512,25.3164901733398
3793,301018908,47.3181587503,-122.5433878981,Tacoma,Pierce,,,,,,,,,,25.3311195373535,16.833833694458,25.5118103027344
3794,301019648,47.3180700808,-122.5437347344,Tacoma,Pierce,,,,,,,,,,25.3443698883057,16.82106590271,25.5370235443115
3795,301020646,47.3181922961,-122.5433405188,Tacoma,Pierce,,,,,,,,,,25.335277557373,16.8319664001465,25.5118103027344
3796,301021277,47.318123104,-122.5437264352,Tacoma,Pierce,,,,,,,,,,25.3443698883057,16.82106590271,25.5370235443115
3797,301024691,47.3179096884,-122.543717587,Tacoma,Pierce,,,,,,,,,,25.4875602722168,16.8144359588623,25.4445323944092
3798,301025705,47.318283557,-122.5433562046,Tacoma,Pierce,,,,,,,,,,25.3080730438232,16.8409957885742,25.5278739929199
3799,301026043,47.3178963015,-122.5437436728,Tacoma,Pierce,,,,,,,,,,25.4875602722168,16.8144359588623,25.4445323944092
3800,301026385,47.3179194844,-122.5443720891,Tacoma,Pierce,,,,,,,,,,25.3825092315674,16.8231201171875,25.5503330230713
3801,301029757,47.3179755163,-122.5443491911,Tacoma,Pierce,,,,,,,,,,25.3310775756836,16.8304405212402,25.5248737335205
3802,301032098,47.3180142442,-122.5445271127,Tacoma,Pierce,,,,,,,,,,25.3250102996826,16.8362236022949,25.5245742797852
3803,301033266,47.3178763164,-122.5446497153,Tacoma,Pierce,,,,,,,,,,25.3308391571045,16.8307209014893,25.5244235992432
3804,301036561,47.3178926079,-122.5443568436,Tacoma,Pierce,,,,,,,,,,25.3825092315674,16.8231201171875,25.5503330230713
3805,301038065,47.316049852,-122.5441059515,Tacoma,Pierce,,,,,,,,,,25.6988792419434,16.5905437469482,25.4254894256592
3806,301038529,47.3179477253,-122.5446082187,Tacoma,Pierce,,,,,,,,,,25.3308391571045,16.8307209014893,25.5244235992432
3807,301061759,47.3161247872,-122.5436227547,Tacoma,Pierce,,,,,,,,,,25.7154541015625,16.5656261444092,25.4157276153564
3808,301066110,47.3161579868,-122.5441456567,Tacoma,Pierce,,,,,,,,,,25.6913032531738,16.5884990692139,25.4478130340576
3809,301066206,47.3165756139,-122.5438423132,Tacoma,Pierce,,,,,,,,,,25.6797409057617,16.6194229125977,25.4200134277344
3810,301122809,47.3180336946,-122.5436576679,Tacoma,Pierce,,,,,,,,,,25.4043292999268,16.818754196167,25.4780731201172
3811,301122903,47.3181652933,-122.5436165724,Tacoma,Pierce,,,,,,,,,,25.3283195495605,16.8362064361572,25.5163440704346
3812,301122931,47.318123416,-122.5435435263,Tacoma,Pierce,,,,,,,,,,25.3697738647461,16.8209857940674,25.5498542785645
3813,301122981,47.3178704822,-122.5441966445,Tacoma,Pierce,,,,,,,,,,25.4841175079346,16.8130702972412,25.4341735839844
3814,301123039,47.317980745,-122.5443433045,Tacoma,Pierce,,,,,,,,,,25.3310775756836,16.8304405212402,25.5248737335205
3815,301123089,47.3179608817,-122.5443588664,Tacoma,Pierce,,,,,,,,,,25.3825092315674,16.8231201171875,25.5503330230713
3816,301123177,47.3162280842,-122.5440880404,Tacoma,Pierce,,,,,,,,,,25.6883029937744,16.6016998291016,25.4479331970215
3817,301123239,47.316253259,-122.5435495668,Tacoma,Pierce,,,,,,,,,,25.7124423980713,16.5775604248047,25.4561996459961
3818,301906274,47.30720212,-122.5351996737,Tacoma,Pierce,,,,,,,,,,26.2746124267578,15.9416198730469,25.5162773132324
3819,301907190,47.3072914582,-122.5353877372,Tacoma,Pierce,,,,,,,,,,26.2452239990234,15.9219436645508,25.4703540802002
3820,301907542,47.3072452858,-122.5352796418,Tacoma,Pierce,,,,,,,,,,26.2635307312012,15.937970161438,25.5267372131348
3821,301913679,47.307658557,-122.5359850926,Tacoma,Pierce,,,,,,,,,,26.1729202270508,15.9688997268677,25.5002765655518
3822,301914902,47.3077679848,-122.5361606969,Tacoma,Pierce,,,,,,,,,,26.1768398284912,15.9847869873047,25.4419174194336
3823,301915474,47.3077821038,-122.536263962,Tacoma,Pierce,,,,,,,,,,26.1215000152588,16.0579891204834,25.3597431182861
3824,301915638,47.3077189311,-122.5362722263,Tacoma,Pierce,,,,,,,,,,26.0381660461426,16.0455436706543,25.2973976135254
3825,301917710,47.3079679846,-122.5363641402,Tacoma,Pierce,,,,,,,,,,26.1253337860107,16.1019325256348,25.3237533569336
3826,301919652,47.3081456976,-122.5361901117,Tacoma,Pierce,,,,,,,,,,26.2162227630615,16.021110534668,25.4321098327637
3827,301921368,47.3079274267,-122.5364745011,Tacoma,Pierce,,,,,,,,,,25.9674701690674,16.0998573303223,25.2991790771484
3828,301922316,47.3083129736,-122.5366660059,Tacoma,Pierce,,,,,,,,,,26.145715713501,16.1284408569336,25.3203296661377
3829,301922955,47.3078033204,-122.5361981008,Tacoma,Pierce,,,,,,,,,,26.1215000152588,16.0579891204834,25.3597431182861
3830,301922985,47.3079216377,-122.5362768024,Tacoma,Pierce,,,,,,,,,,26.1617259979248,16.0488033294678,25.4279766082764
3831,301926077,47.3087917164,-122.537458921,Tacoma,Pierce,,,,,,,,,,25.8756332397461,16.1945533752441,25.2414073944092
3832,301933154,47.3075608132,-122.5362596624,Tacoma,Pierce,,,,,,,,,,25.9491558074951,16.0951671600342,25.314489364624
3833,301933199,47.3084229084,-122.5369314861,Tacoma,Pierce,,,,,,,,,,26.0000228881836,16.0734672546387,25.313440322876
3834,302660533,47.2425333333,-122.49347,Tacoma,Pierce,,,,,,,,,,31.9070262908936,15.2446603775024,29.3894538879395
3835,302662051,47.2419166338,-122.4932244911,Tacoma,Pierce,,,,,,,,,,31.344030380249,15.3915529251099,29.4382972717285
3836,302666823,47.2418152088,-122.4932099991,Tacoma,Pierce,,,,,,,,,,31.3339233398438,15.3986101150513,29.48215675354
3837,302667993,47.2410777783,-122.4931974503,Tacoma,Pierce,,,,,,,,,,31.2304592132568,15.019829750061,29.7613964080811
3838,302669296,47.2400585246,-122.4932954218,Tacoma,Pierce,,,,,,,,,,31.300235748291,14.7622871398926,29.8816871643066
3839,302672510,47.2352424175,-122.4924192428,Tacoma,Pierce,,,,,,,,,,31.4234466552734,15.1647129058838,30.0536441802979
3840,302673553,47.235201961,-122.4924135278,Tacoma,Pierce,,,,,,,,,,31.4463806152344,15.1773767471313,30.0820808410645
3841,302677642,47.2352037057,-122.491235711,Tacoma,Pierce,,,,,,,,,,31.2808570861816,15.1982669830322,29.6979808807373
3842,302685057,47.2383013242,-122.4894901962,Tacoma,Pierce,,,,,,,,,,31.1406173706055,15.2093896865845,29.1908073425293
3843,302689208,47.2405693296,-122.4900963446,Tacoma,Pierce,,,,,,,,,,31.1232833862305,14.807653427124,29.2703971862793
3844,302689705,47.2405478395,-122.4901852122,Tacoma,Pierce,,,,,,,,,,31.1342296600342,14.8005466461182,29.2487106323242
3845,302693366,47.2390571582,-122.4904313126,Tacoma,Pierce,,,,,,,,,,31.1205730438232,15.1141996383667,28.7717971801758
